time,data_timestamp,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
70702.850789,1969-12-31 19:38:22.850789,,,,,,,,,,,,,,,95.238095,,,,,,,,,,,,,,,,,
70702.850877,1969-12-31 19:38:22.850877,,,,,,,,,,,,,,,,34.676435,,,,,,,,,,,,,,,,
70702.850965,1969-12-31 19:38:22.850965,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
70702.861164,1969-12-31 19:38:22.861164,,,,,10.500611,,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.861280,1969-12-31 19:38:22.86128,,,,,,,,,,,,,,,,34.676435,,,,,,,,,,,,,,,,
70702.861368,1969-12-31 19:38:22.861368,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
70702.871564,1969-12-31 19:38:22.871564,,,,,10.500611,,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.871677,1969-12-31 19:38:22.871677,,,,,,,,,,,,,,,,34.432234,,,,,,,,,,,,,,,,
70702.871765,1969-12-31 19:38:22.871765,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
70702.871851,1969-12-31 19:38:22.871851,,,,,,,,,,,,,,,,,,0.471306,,,,,,,,,,,,,,
70702.871943,1969-12-31 19:38:22.871943,,,,,,,,,,,,,,,,,,,0.095238,,,,,,,,,,,,,
70702.872031,1969-12-31 19:38:22.872031,,,,,,,,,,,,,,,,,,,,0.32967,,,,,,,,,,,,
70702.882283,1969-12-31 19:38:22.882283,,,,,10.500611,,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.882404,1969-12-31 19:38:22.882404,,,,,,,,,,,,,,,,34.432234,,,,,,,,,,,,,,,,
70702.882492,1969-12-31 19:38:22.882492,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
70702.882577,1969-12-31 19:38:22.882577,,,,,,,,,,,,,,,,,,,,,0.322344,,,,,,,,,,,
70702.892802,1969-12-31 19:38:22.892802,-228.510379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.892896,1969-12-31 19:38:22.892896,,-233.882784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.892975,1969-12-31 19:38:22.892975,,,-239.74359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.893053,1969-12-31 19:38:22.893053,,,,-219.71917,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.893131,1969-12-31 19:38:22.893131,,,,,10.500611,,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.893209,1969-12-31 19:38:22.893209,,,,,,1.953602,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.893287,1969-12-31 19:38:22.893287,,,,,,,77.411477,,,,,,,,,,,,,,,,,,,,,,,,,
70702.893368,1969-12-31 19:38:22.893368,,,,,,,,,,,,,,,,34.432234,,,,,,,,,,,,,,,,
70702.893446,1969-12-31 19:38:22.893446,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
70702.903625,1969-12-31 19:38:22.903625,,,,,10.500611,,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.903734,1969-12-31 19:38:22.903734,,,,,,,,3.968254,,,,,,,,,,,,,,,,,,,,,,,,
70702.903826,1969-12-31 19:38:22.903826,,,,,,,,,,,,,,,,34.676435,,,,,,,,,,,,,,,,
70702.903913,1969-12-31 19:38:22.903913,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
70702.914104,1969-12-31 19:38:22.914104,,,,,10.500611,,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.914220,1969-12-31 19:38:22.91422,,,,,,,,,15.689866,,,,,,,,,,,,,,,,,,,,,,,
70702.914310,1969-12-31 19:38:22.91431,,,,,,,,,,0.068376,,,,,,,,,,,,,,,,,,,,,,
70702.914402,1969-12-31 19:38:22.914402,,,,,,,,,,,,,,,,34.432234,,,,,,,,,,,,,,,,
70702.914493,1969-12-31 19:38:22.914493,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
70702.924687,1969-12-31 19:38:22.924687,,,,,10.500611,,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.924805,1969-12-31 19:38:22.924805,,,,,,,,,,,0.139194,,,,,,,,,,,,,,,,,,,,,
70702.924897,1969-12-31 19:38:22.924897,,,,,,,,,,,,,,,,34.432234,,,,,,,,,,,,,,,,
70702.924983,1969-12-31 19:38:22.924983,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
70702.935173,1969-12-31 19:38:22.935173,,,,,10.500611,,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.935285,1969-12-31 19:38:22.935285,,,,,,,,,,,,-181.682051,,,,,,,,,,,,,,,,,,,,
70702.935373,1969-12-31 19:38:22.935373,,,,,,,,,,,,,0.114774,,,,,,,,,,,,,,,,,,,
70702.935461,1969-12-31 19:38:22.935461,,,,,,,,,,,,,,,,34.432234,,,,,,,,,,,,,,,,
70702.935551,1969-12-31 19:38:22.935551,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
70702.945742,1969-12-31 19:38:22.945742,,,,,10.25641,,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.945855,1969-12-31 19:38:22.945855,,,,,,,,,,,,,,50.194872,,,,,,,,,,,,,,,,,,
70702.945947,1969-12-31 19:38:22.945947,,,,,,,,,,,,,,,,34.676435,,,,,,,,,,,,,,,,
70702.946037,1969-12-31 19:38:22.946037,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
70702.956227,1969-12-31 19:38:22.956227,,,,,10.25641,,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.956347,1969-12-31 19:38:22.956347,,,,,,,,,,,,,,,95.238095,,,,,,,,,,,,,,,,,
70702.956435,1969-12-31 19:38:22.956435,,,,,,,,,,,,,,,,34.676435,,,,,,,,,,,,,,,,
70702.956526,1969-12-31 19:38:22.956526,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
70702.966725,1969-12-31 19:38:22.966725,,,,,10.25641,,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.966842,1969-12-31 19:38:22.966842,,,,,,,,,,,,,,,,34.432234,,,,,,,,,,,,,,,,
70702.966933,1969-12-31 19:38:22.966933,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
70702.977131,1969-12-31 19:38:22.977131,,,,,10.25641,,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.977244,1969-12-31 19:38:22.977244,,,,,,,,,,,,,,,,34.432234,,,,,,,,,,,,,,,,
70702.977332,1969-12-31 19:38:22.977332,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
70702.977418,1969-12-31 19:38:22.977418,,,,,,,,,,,,,,,,,,0.468864,,,,,,,,,,,,,,
70702.977510,1969-12-31 19:38:22.97751,,,,,,,,,,,,,,,,,,,0.092796,,,,,,,,,,,,,
70702.977598,1969-12-31 19:38:22.977598,,,,,,,,,,,,,,,,,,,,0.32967,,,,,,,,,,,,
70702.987851,1969-12-31 19:38:22.987851,,,,,10.25641,,,,,,,,,,,,,,,,,,,,,,,,,,,
